,true_class,pred_class,pred_prob,prob_AGN,prob_CV,prob_HMXB,prob_LMXB,prob_PULSAR,prob_STAR,prob_ULX,prob_YSO
2CXO J031950.4-005850,AGN,AGN,0.9997323348354041,0.9997323348354041,6.245504838800691e-06,2.427863424755191e-05,1.5993043162690105e-06,2.5660549912643414e-06,0.00022429783630808445,4.018857900781088e-06,4.658971993180889e-06
2CXO J113645.8+070647,AGN,AGN,0.99997923632264,0.99997923632264,1.8758716998483787e-06,1.7045528185773109e-06,6.873029167417877e-07,6.071086066052867e-07,8.559815257331892e-06,5.816136694946272e-06,1.512889366067801e-06
2CXO J172051.4-355253,YSO,YSO,0.9608585978348453,6.613922234031255e-05,9.32237697231758e-06,0.00013040170985505195,4.510161084642482e-06,8.261230035696835e-06,0.038913667062350936,9.100402515710556e-06,0.9608585978348453
2CXO J232710.7+001703,AGN,AGN,0.9999723823888739,0.9999723823888739,6.314168342472688e-07,6.661556124531593e-06,3.9000988852645967e-07,1.1473924779291553e-06,1.2568089611377391e-05,4.438227422535076e-06,1.7809187672766615e-06
2CXO J133957.4-313732,HMXB,HMXB,0.9938781851502188,0.0016913632197868332,0.003583062567049175,0.9938781851502188,6.591407261600626e-05,9.895451681127195e-05,0.0005416932453737947,0.00010312413150098282,3.770309664301694e-05
2CXO J134003.4-313644,HMXB,HMXB,0.994219943382247,0.004700192169116626,0.0004703460216657933,0.994219943382247,1.5527747318091594e-05,0.00021920355758414371,0.0002067276001893582,0.00013673940931687535,3.132011256217352e-05
2CXO J203327.5+405338,YSO,YSO,0.9999195479017938,1.4161790893306401e-05,9.356764180964989e-07,1.2176463137790835e-06,1.357284289680166e-07,5.8160548873734e-07,6.288589694693012e-05,5.337537163575968e-07,0.9999195479017938
2CXO J100137.5+022155,AGN,AGN,0.9990394996550536,0.9990394996550536,4.104145038215302e-05,0.0007007104832308416,4.531421451774477e-06,6.8163179873998e-06,0.00010768719961765223,8.508725290563633e-05,1.462621937080928e-05
2CXO J203326.1+411549,STAR,STAR,0.9048363309636761,0.00017690492820693682,1.338001317775798e-05,8.70667012595745e-05,8.347626696998802e-06,1.5886815593664972e-05,0.9048363309636761,1.918902582013866e-05,0.09484289392556892
2CXO J053521.8-045407,STAR,STAR,0.9999391321877459,1.6956664282298705e-05,1.8420945728260711e-06,3.1568125188179234e-05,1.0325077430034456e-06,2.889772237123236e-06,0.9999391321877459,2.2777613305835106e-06,4.300886900083162e-06
2CXO J053445.9-052250,STAR,STAR,0.9978740526789769,0.0002942588179660028,0.0015431041461384603,0.00010301033250571208,5.277447797172667e-06,0.00013429399485467898,0.9978740526789769,1.8588626227350363e-05,2.741395553369293e-05
2CXO J104803.1+591946,AGN,AGN,0.9996821326480384,0.9996821326480384,1.7823772870448093e-05,3.909950778634128e-05,1.2056792829732175e-06,7.048199919565565e-06,2.092435478008919e-05,0.00022713767577635564,4.628161545772122e-06
2CXO J100010.1+024141,AGN,AGN,0.9995040669166656,0.9995040669166656,7.6640458545625e-06,0.0003624069519123676,8.639210215110157e-06,3.032426328939766e-06,8.617983845658482e-05,1.5994128663964516e-05,1.2016481903087047e-05
2CXO J071838.3-245819,STAR,STAR,0.9999825776164559,2.660873437627584e-06,1.0235501783394958e-06,1.0557013755562169e-05,2.0716585150771754e-07,9.784810931126759e-07,0.9999825776164559,1.114166284910407e-06,8.811329431187353e-07
2CXO J143830.2+353915,AGN,AGN,0.999970129557189,0.999970129557189,6.002593154861481e-06,3.612251802595333e-06,3.7357635533530075e-07,2.3606647351069233e-06,1.2135598520467271e-05,3.866703541667925e-06,1.5190547010316751e-06
2CXO J143244.2+350100,AGN,AGN,0.999859089899838,0.999859089899838,7.69704760236805e-06,4.092919272948469e-05,1.746641436704777e-06,2.566531594863672e-05,4.735669573192326e-05,9.84076495059836e-06,7.674441762383555e-06
2CXO J084401.9+050357,AGN,AGN,0.9994056571012284,0.9994056571012284,3.348454613511466e-05,0.00015804635302415552,4.3819386092070836e-06,2.703323238567837e-05,0.0003132960503272818,4.0025999203322056e-05,1.807477908680692e-05
2CXO J121519.0+014812,AGN,AGN,0.9987198567387126,0.9987198567387126,0.0006593957227805978,5.563991158908145e-05,3.396272639846214e-06,5.601870758194381e-06,0.00010668618227891574,0.00043380566235366844,1.561763888707001e-05
2CXO J095921.2+024412,AGN,AGN,0.9999136319876147,0.9999136319876147,3.6075983823758398e-06,6.382268795135524e-05,6.368678334103243e-07,8.456918254920076e-07,1.2033051784000773e-05,3.3030089259878874e-06,2.11910568258951e-06
2CXO J053454.9-054644,STAR,STAR,0.9998789108904087,6.807824105916938e-05,1.4075410967977215e-06,4.328511623509761e-05,8.172177719804662e-07,9.66739794885151e-07,0.9998789108904087,2.4760326882763797e-06,4.0582209449839636e-06
2CXO J030514.1+034853,AGN,AGN,0.9923596585911494,0.9923596585911494,8.14500296526862e-05,0.001562207559562979,1.9597552383650165e-05,0.00012834168286630183,0.0018167310162680993,0.0039179839666467695,0.00011402960147009324
2CXO J172049.6-354717,YSO,YSO,0.999550941209143,8.820589381660222e-06,2.772199732655851e-05,0.00025757741856794744,6.520346467651192e-07,2.8356497324245346e-06,0.00014352586582849243,7.925235373050614e-06,0.999550941209143
2CXO J053516.7-044544,STAR,STAR,0.9999313015334305,4.325300060384023e-05,2.286676183118655e-06,1.4659902258886276e-05,8.659496440817502e-07,1.1311203126553585e-06,0.9999313015334305,2.674748062401229e-06,3.827069504735531e-06
2CXO J123619.3+163302,STAR,STAR,0.9999736040302095,1.757439011649076e-05,2.233337030084726e-06,2.514523665856509e-06,4.563384199195184e-07,3.3077874297821854e-07,0.9999736040302095,2.2675471063515846e-06,1.0190547087637283e-06
2CXO J211455.7-432343,STAR,STAR,0.999979082871932,4.548197292207775e-06,1.5428434794203049e-06,1.026519497219949e-05,2.2901402929067755e-07,1.0860221220197694e-06,0.999979082871932,1.559351591937727e-06,1.6865045809362627e-06
2CXO J213556.6+572052,STAR,STAR,0.9999830847256845,6.226547041441794e-06,1.8339461839017842e-06,4.467797625052509e-06,2.626303254685519e-07,8.802654301084235e-07,0.9999830847256845,2.276627098386759e-06,9.674606111347026e-07
2CXO J092405.3+141021,AGN,AGN,0.9996912133221869,0.9996912133221869,1.4410368091500842e-05,4.723959134277206e-05,1.4456976538568573e-06,1.913330246408634e-06,0.00021246639932800702,2.4833140853068125e-05,6.4781502974938885e-06
2CXO J085916.8-472748,YSO,YSO,0.9903739909895538,0.0006463581285465627,0.00018538024406797464,0.004356180715278096,0.00017476904244392703,0.0006742574147352118,0.0030457878912973756,0.0005432755740771677,0.9903739909895538
2CXO J111657.2+181215,AGN,AGN,0.931378742851689,0.931378742851689,0.003439063300147009,0.020705627292178168,0.00027655965489379117,0.0015538776867402388,0.009043106640906951,0.0325263259726493,0.0010766966007956429
2CXO J181853.1-134319,YSO,YSO,0.9612691595771492,0.005401486954990464,0.0012289912209925884,0.0029718688259234537,0.0010120249591368373,0.021153949284762143,0.006852255112576138,0.00011026406446911222,0.9612691595771492
2CXO J213709.0+572549,STAR,STAR,0.9997877802765954,7.687683665823518e-05,1.3330111963633341e-05,7.211437349643733e-05,1.8838789696340316e-06,1.1253451598504012e-05,0.9997877802765954,2.979779183195772e-05,6.9632788861846445e-06
2CXO J161653.0-495124,STAR,STAR,0.9999767767157421,3.858896810562164e-06,1.2039088983969852e-06,8.510568957055343e-06,2.6332094070471233e-07,5.2055508130960365e-06,0.9999767767157421,1.9440377632780994e-06,2.2370000749095084e-06
2CXO J172543.4-342538,YSO,YSO,0.9991824562859337,9.450337287841544e-06,0.0001128794387466743,3.135126795835444e-05,6.388090349742001e-07,5.0653691548529756e-05,0.0006105424985517582,2.027670938093501e-06,0.9991824562859337
2CXO J053521.1-051820,STAR,STAR,0.9999856210373956,4.195331068397414e-06,4.27719831245435e-06,2.291050798655057e-06,5.786824193453758e-07,4.5381675139836986e-07,0.9999856210373956,1.4223461037390953e-06,1.160537150416395e-06
2CXO J145319.1+430543,AGN,AGN,0.9999829439190564,0.9999829439190564,2.4779841566860234e-06,2.978616091792099e-06,2.3897770760486166e-07,7.675145907941106e-07,8.103773682436603e-06,1.4391643531069594e-06,1.0500503612246443e-06
2CXO J203223.0+411659,YSO,YSO,0.9999727887390989,4.720618216360257e-06,1.6545507008740013e-07,1.9018463441520137e-06,1.097223064895036e-07,2.720509944654263e-07,1.971576583889512e-05,3.2580213065271254e-07,0.9999727887390989
2CXO J203822.8+423741,YSO,YSO,0.9997177888272348,1.3287635839789886e-05,3.458559729336251e-07,4.000315472124052e-06,1.4585932865351533e-07,4.158082072529592e-07,0.00026332282371823405,6.928742260447724e-07,0.9997177888272348
2CXO J233212.5+194217,STAR,STAR,0.9999786610660341,9.630417489344176e-06,3.281295989067436e-06,3.891291128947462e-06,2.1733158941711687e-07,1.3595396434775752e-06,0.9999786610660341,1.95513064682935e-06,1.0039274787226483e-06
2CXO J105655.6-034030,AGN,AGN,0.999805491218434,0.999805491218434,2.2144505188696763e-05,4.129631614612298e-05,8.482251829227565e-06,4.7005377515616535e-06,4.367214667976565e-05,6.766258824340833e-05,6.550435727168284e-06
2CXO J160319.9+422147,AGN,AGN,0.9998768198255372,0.9998768198255372,3.2322887386153173e-06,1.1412034881844295e-05,8.127686082581785e-07,1.007133863466628e-06,2.8030296404983837e-05,7.50106700629758e-05,3.6749819026094675e-06
2CXO J130608.2+035626,AGN,AGN,0.9856860872525277,0.9856860872525277,0.0003154769933494081,0.0011501917053055072,5.453044290870788e-05,0.00034565798105470853,0.0010365438191690557,0.011235261749569717,0.0001762500561152183
2CXO J172011.2-355457,YSO,YSO,0.9998802777240611,4.596140930708115e-06,1.3956186761301866e-06,1.5669082112428804e-05,5.772704959765392e-07,5.101518354883852e-07,9.61671399179053e-05,8.068719703898603e-07,0.9998802777240611
2CXO J064057.5+093707,STAR,STAR,0.9996752607717139,3.8227434380024915e-05,1.2252474194779448e-05,1.209088807963882e-05,1.957647555824886e-06,1.7363884170636065e-06,0.9996752607717139,2.4921915411178563e-06,0.00025598220411769896
2CXO J203237.7+412615,STAR,STAR,0.9998623941382896,1.3885206350149423e-05,2.5325973340487196e-06,1.3824377345333003e-05,7.907023639088563e-07,1.3709682068718895e-06,0.9998623941382896,4.734689706418919e-06,0.00010046732040382375
2CXO J133428.0-012348,AGN,AGN,0.9996516304788966,0.9996516304788966,7.099994472982059e-06,8.714392566022096e-05,4.265413487109484e-06,5.208123699320578e-06,0.00018910110580353236,3.263757539228033e-05,2.291338258827579e-05
2CXO J174917.2-303550,STAR,STAR,0.9999857756034649,3.670199494033619e-06,7.490796619011242e-07,4.465166221004606e-06,2.3318897305575533e-07,1.9655264740961075e-06,0.9999857756034649,7.056093413874147e-07,2.4356263696174416e-06
2CXO J181845.0-134746,STAR,STAR,0.9973741946142392,5.3828612076743266e-05,0.0002259302586410264,9.592087065998008e-05,3.0062282403404993e-06,0.00043707705331797603,0.9973741946142392,6.820498398796327e-06,0.001803221864426172
2CXO J061047.1-061251,STAR,STAR,0.9999377714546034,4.37763089260068e-05,1.8549681632011102e-06,6.3076636342737905e-06,1.2228734941376487e-06,1.3968447581103284e-06,0.9999377714546034,2.6617176470938013e-06,5.008168773604646e-06
2CXO J053957.0-285108,AGN,AGN,0.9998438885487495,0.9998438885487495,7.370809531834589e-06,2.9935154714221446e-05,2.561840176202526e-06,4.001216319153217e-06,5.739654577550277e-05,5.133055079427672e-05,3.5153339395060387e-06
2CXO J064040.0+093503,STAR,STAR,0.9997355777203336,0.00015634671054190542,3.21904921132014e-06,6.245939683643802e-05,1.9293867966947848e-06,1.9976892470028897e-06,0.9997355777203336,4.528761460479031e-06,3.3941285572592184e-05
2CXO J121054.0+140928,AGN,AGN,0.9988090239287327,0.9988090239287327,3.551205667916254e-05,2.4676292430625124e-05,1.5042946663937505e-05,5.683634668512362e-06,0.0008609766644788607,0.0002343831945936678,1.470128175247811e-05
2CXO J100309.1+022038,AGN,AGN,0.9999463083173415,0.9999463083173415,1.7890457711916781e-06,1.9055407151648157e-05,3.9378705461303294e-07,4.666691364694085e-07,9.454538238115784e-06,2.124773027702067e-05,1.2845050296738616e-06
2CXO J125535.0+565239,AGN,AGN,0.9994371166008938,0.9994371166008938,1.155315912038202e-06,0.0005397779947816803,3.458727425410237e-07,5.741258186235476e-07,1.3019883574008408e-05,6.504060171192244e-06,1.506146106336257e-06
2CXO J064113.1+093106,STAR,STAR,0.9999177387919438,1.4171396350781755e-05,1.33626663123132e-06,5.42236528133097e-06,5.588470473218792e-07,2.946331722135048e-05,0.9999177387919438,1.211141225877514e-06,3.0097874298409003e-05
2CXO J014010.1+062826,AGN,AGN,0.9998245055196946,0.9998245055196946,1.1120184492944e-06,8.506295343393912e-05,8.840504307963098e-07,9.42506970111396e-07,8.217724789533384e-05,2.5940914625954765e-06,2.721611663136281e-06
2CXO J180327.3-242104,YSO,YSO,0.980379280891428,0.0015676791275050042,0.00381409962584868,0.0008102268949580986,3.888956781148926e-05,0.0003625383392785166,0.012859544491336661,0.00016774106183349737,0.980379280891428
2CXO J111141.1-604222,STAR,STAR,0.9999797357114402,2.375880131036752e-06,8.058945653021043e-07,1.1143731409496889e-05,1.8233742563141153e-07,1.878802480509117e-06,0.9999797357114402,5.461609951784164e-07,3.33148155272007e-06
2CXO J104502.0-594531,YSO,YSO,0.9993974301546913,5.581614719571804e-05,2.80759827568235e-06,1.2875044069788413e-05,1.6582609767335163e-06,2.0655165591146264e-06,0.0005259387827936112,1.4084954381007485e-06,0.9993974301546913
2CXO J081253.1+401900,AGN,AGN,0.9999721222828521,0.9999721222828521,1.7498010026390652e-06,3.349881718193006e-06,5.076356087446096e-07,3.988254977884964e-07,8.368383898812469e-06,1.2344130277953628e-05,1.1590591438395204e-06
2CXO J053445.8-054813,STAR,STAR,0.9999568295757453,1.9275426324945826e-05,1.3441742839735712e-06,1.2197077080526347e-05,8.297310923124653e-07,1.1311759957896125e-06,0.9999568295757453,4.516343938563563e-06,3.876495538735075e-06
2CXO J111207.4-604315,STAR,STAR,0.9999503885356005,5.246092185083531e-06,3.4389913146097427e-06,2.567517732096835e-05,4.031419215483812e-07,1.6690205786476883e-06,0.9999503885356005,1.408533718519767e-06,1.177050736006585e-05
2CXO J160851.5-390317,STAR,STAR,0.9996803943237841,9.152434348806984e-05,9.091318452475886e-06,0.00015947749639418833,4.741230528474593e-06,2.6933588090280186e-05,0.9996803943237841,9.28814972499178e-06,1.8549549537670877e-05
2CXO J053444.4-052438,STAR,STAR,0.9999771246768993,6.377762857455531e-06,7.5365069723847444e-06,3.6325363423168376e-06,1.6922248272521592e-06,6.600615313857272e-07,0.9999771246768993,1.232527198103757e-06,1.743703371699883e-06
2CXO J163930.6-485102,STAR,STAR,0.9999472441761184,7.059103199142431e-06,5.6176582236349615e-06,2.5095841701218377e-05,4.5906788092726055e-07,2.1064986870863267e-06,0.9999472441761184,1.8539021887456853e-06,1.0563752000891345e-05
2CXO J184324.9-033745,STAR,STAR,0.9999679201529741,6.865462833257165e-06,9.769336690252e-07,7.646440210590607e-06,4.5670698337852646e-07,1.0896149488493959e-06,0.9999679201529741,8.28171234979747e-06,6.762976030900774e-06
2CXO J104346.9-593318,YSO,YSO,0.9945445503361565,4.9804296536679746e-05,4.251370546527348e-05,0.00027863898421250674,1.421925204224892e-05,6.072343588595161e-06,0.005043622732422375,2.0578349575810304e-05,0.9945445503361565
2CXO J215356.3+623140,STAR,STAR,0.9996705041020576,2.508090018875837e-05,1.2119036099676117e-05,0.00024163543512183074,1.3786301774054568e-06,2.568524259417727e-05,0.9996705041020576,1.8372366796262345e-05,5.224286964312913e-06
2CXO J111521.3-611504,STAR,STAR,0.9988269174406147,5.405511012739641e-05,0.0005177237564594564,0.0002841720909750283,1.0401487546628982e-05,1.0752666654092792e-05,0.9988269174406147,1.6231560921998073e-05,0.000279745886700673
2CXO J131131.0-010331,AGN,AGN,0.9999834620872979,0.9999834620872979,8.392473962821076e-07,3.5577187178016894e-06,2.9376891644945426e-07,4.90907460965626e-07,9.186668680101194e-06,1.0381470046887173e-06,1.1314545257495062e-06
2CXO J163248.5-474506,YSO,YSO,0.625917361003354,0.004086506485611679,0.0006759690959512901,0.14387307196436602,0.00020366678943999344,0.00010180783147016566,0.21986187202415583,0.005279744805650887,0.625917361003354
2CXO J053505.7-053522,STAR,STAR,0.9896604954130069,0.0011197993474105752,0.008871203373482225,0.00016632937778294357,3.670503675091226e-05,5.625178748693985e-05,0.9896604954130069,5.509162212886596e-05,3.412404195055104e-05
2CXO J172605.5-341825,YSO,YSO,0.999816134120567,7.074835738422415e-06,1.382242422299888e-05,3.3104872167345506e-05,6.193163610205902e-07,8.934755695376682e-07,0.00012644465187349363,1.9063035001856707e-06,0.999816134120567
2CXO J053508.9-051933,STAR,STAR,0.9998788304845657,3.105567124660518e-05,4.155272900042459e-06,1.9787047353700515e-05,1.073209721124344e-06,5.463310854791847e-05,0.9998788304845657,7.5740309441091735e-06,2.89117472093445e-06
2CXO J121537.4+471353,AGN,AGN,0.999807152089224,0.999807152089224,6.567426860194164e-07,0.00016840836834052536,4.7395171428963244e-07,7.596609599189898e-07,1.5956500239914878e-05,4.0552410708741954e-06,2.53744576482867e-06
2CXO J063316.8+043028,STAR,STAR,0.9992765948038033,5.903930483766973e-05,1.756750122555397e-05,0.00035965342910552166,3.011569017677044e-06,2.680278249778819e-05,0.9992765948038033,6.231876647910585e-06,0.00025109873286454417
2CXO J110332.3-605433,YSO,YSO,0.9991746542099544,1.3780256824154312e-05,5.437064637447553e-07,3.968225645369501e-05,3.843573045924912e-07,4.721903006170089e-06,0.0007653603393591703,8.72970633984528e-07,0.9991746542099544
2CXO J181842.4-134846,STAR,STAR,0.9950070205340624,0.00011690091936793873,0.0006945129297348721,0.0001136004249507986,4.941824642742416e-06,0.0018521024841048727,0.9950070205340624,1.437150943739713e-05,0.0021965493736989914
2CXO J065714.5-081956,STAR,STAR,0.9968513238320986,9.547758364271828e-05,6.591305398852896e-05,0.00014611936573207462,5.7718537468874105e-06,0.00024260744597765413,0.9968513238320986,3.5464499744464226e-05,0.0025573223650690578
2CXO J104237.3-595051,YSO,YSO,0.9996819390784237,5.049138876934801e-06,4.0024452063201493e-07,2.2544792134384538e-05,2.59153040458738e-07,5.71554815543186e-07,0.0002887079143534373,5.281238348306134e-07,0.9996819390784237
2CXO J054139.0-015145,STAR,STAR,0.9993675319933039,8.57083812497401e-05,6.39496561057537e-05,0.00015996241999615042,2.7683723518832527e-06,1.3566372536289367e-05,0.9993675319933039,0.00029497023807507097,1.1542566381172911e-05
2CXO J164656.3+551446,AGN,AGN,0.9686652334168101,0.9686652334168101,0.00028855617711815384,0.003176632787587579,8.83035824264151e-05,0.00034781399274562034,0.00970688152875992,0.01725646441484009,0.0004701140997121346
2CXO J085944.8+321415,AGN,AGN,0.9998326872782641,0.9998326872782641,7.728228650424498e-06,4.213216839811759e-05,1.2989541028773969e-06,1.8242578701105193e-06,2.802814415663964e-05,8.137268415128777e-05,4.928284406308592e-06
